"collection_type","collection_year","cruise_number","date_collected","final_age","length","read_age","readability","region","sex","species_code","specimen","test_age","vessel_code","weight","description","common_name"
"survey",2018,201801,"2018-06-03 16:09:39",6,530,6,2,"Bering Sea",1,21740,15,NA,94,1078,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-03 16:09:39",5,510,5,2,"Bering Sea",2,21740,16,NA,94,1000,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-03 16:09:39",NA,460,NA,6,"Bering Sea",1,21740,17,NA,94,606,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-03 16:09:39",1,150,1,1,"Bering Sea",3,21740,18,NA,94,22,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-04 06:59:02",10,510,10,2,"Bering Sea",1,21740,19,NA,94,810,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-04 06:59:02",10,540,11,2,"Bering Sea",1,21740,20,10,94,848,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-04 06:59:02",9,590,9,2,"Bering Sea",1,21740,21,NA,94,1654,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-04 06:59:02",9,600,9,2,"Bering Sea",2,21740,22,NA,94,1268,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-04 06:59:02",10,640,10,2,"Bering Sea",2,21740,23,NA,94,1278,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-04 10:48:39",10,500,10,2,"Bering Sea",1,21740,25,NA,94,884,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-04 10:48:39",6,480,6,2,"Bering Sea",1,21740,26,6,94,640,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-04 10:48:39",10,520,10,2,"Bering Sea",1,21740,27,NA,94,724,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-04 10:48:39",10,580,10,2,"Bering Sea",2,21740,28,NA,94,1144,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-04 10:48:39",6,530,6,2,"Bering Sea",2,21740,29,NA,94,1002,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-04 14:17:30",1,150,1,1,"Bering Sea",3,21740,30,NA,94,22,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-04 14:17:30",10,530,9,2,"Bering Sea",1,21740,31,10,94,924,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-04 14:17:30",10,520,10,2,"Bering Sea",1,21740,32,NA,94,984,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-04 14:17:30",7,550,7,2,"Bering Sea",2,21740,33,NA,94,1062,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-04 17:13:40",1,160,1,1,"Bering Sea",3,21740,34,NA,94,22,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-04 17:13:40",7,490,7,2,"Bering Sea",1,21740,35,NA,94,730,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-04 17:13:40",6,440,5,2,"Bering Sea",2,21740,36,6,94,536,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-04 17:13:40",7,540,7,2,"Bering Sea",2,21740,37,NA,94,872,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-05 07:52:14",9,480,9,2,"Bering Sea",1,21740,38,NA,94,708,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-05 07:52:14",6,470,6,2,"Bering Sea",1,21740,39,NA,94,580,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-05 07:52:14",10,550,10,2,"Bering Sea",2,21740,40,NA,94,942,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-05 10:25:45",1,170,1,1,"Bering Sea",3,21740,41,1,94,34,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-05 13:05:35",5,490,5,2,"Bering Sea",1,21740,42,NA,94,788,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-05 13:05:35",7,510,7,2,"Bering Sea",1,21740,43,NA,94,880,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-05 13:05:35",8,500,8,2,"Bering Sea",1,21740,44,NA,94,752,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-05 13:05:35",9,530,9,2,"Bering Sea",1,21740,45,NA,94,862,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-05 13:05:35",6,500,6,2,"Bering Sea",2,21740,46,6,94,778,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-05 17:29:27",6,520,6,2,"Bering Sea",1,21740,47,NA,94,690,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-05 17:29:27",8,540,8,2,"Bering Sea",1,21740,48,NA,94,990,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-05 17:29:27",NA,520,NA,5,"Bering Sea",1,21740,49,NA,94,766,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-05 17:29:27",8,520,8,2,"Bering Sea",2,21740,50,NA,94,850,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-05 17:29:27",7,510,7,2,"Bering Sea",2,21740,51,NA,94,864,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-06 07:03:18",1,140,1,1,"Bering Sea",3,21740,52,1,94,22,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-06 07:03:18",1,140,1,1,"Bering Sea",3,21740,53,NA,94,18,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-06 07:03:18",1,190,1,1,"Bering Sea",1,21740,54,1,94,60,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-06 07:03:18",6,500,6,2,"Bering Sea",1,21740,55,NA,94,796,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-06 07:03:18",6,520,6,2,"Bering Sea",2,21740,56,NA,94,812,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-06 09:44:44",6,480,6,2,"Bering Sea",1,21740,57,NA,94,698,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-06 09:44:44",9,560,9,2,"Bering Sea",2,21740,58,NA,94,882,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-06 09:44:44",6,460,7,2,"Bering Sea",2,21740,59,6,94,586,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-06 12:32:44",9,460,9,2,"Bering Sea",1,21740,60,NA,94,542,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-06 12:32:44",10,500,10,2,"Bering Sea",1,21740,61,NA,94,760,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-06 12:32:44",8,520,8,2,"Bering Sea",2,21740,62,NA,94,908,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-06 15:08:55",10,480,10,2,"Bering Sea",1,21740,63,NA,94,674,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-06 15:08:55",5,540,6,2,"Bering Sea",2,21740,64,5,94,1012,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-06 15:08:55",6,530,6,2,"Bering Sea",2,21740,65,NA,94,862,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-07 07:41:55",7,610,7,2,"Bering Sea",2,21740,66,NA,94,1466,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-07 07:41:55",10,720,10,2,"Bering Sea",2,21740,67,NA,94,2150,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-07 07:41:55",8,500,8,2,"Bering Sea",1,21740,68,NA,94,910,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-07 07:41:55",1,130,1,1,"Bering Sea",3,21740,69,1,94,12,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-07 10:18:09",7,570,7,2,"Bering Sea",2,21740,70,NA,94,1254,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-07 10:18:09",6,510,6,2,"Bering Sea",2,21740,71,NA,94,870,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-07 10:18:09",9,530,9,2,"Bering Sea",2,21740,72,NA,94,902,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-07 12:49:20",8,510,8,2,"Bering Sea",2,21740,73,NA,94,880,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-07 12:49:20",5,470,6,2,"Bering Sea",2,21740,74,5,94,722,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-07 12:49:20",6,460,6,2,"Bering Sea",1,21740,75,NA,94,690,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-07 15:26:49",6,520,6,2,"Bering Sea",2,21740,76,NA,94,788,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-07 15:26:49",5,490,5,2,"Bering Sea",2,21740,77,NA,94,716,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-07 15:26:49",11,510,11,2,"Bering Sea",2,21740,78,NA,94,676,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-08 07:01:27",5,450,5,2,"Bering Sea",1,21740,79,5,94,626,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-08 07:01:27",6,460,6,2,"Bering Sea",1,21740,80,NA,94,696,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-08 07:01:27",6,510,6,2,"Bering Sea",2,21740,81,NA,94,854,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-08 09:39:32",6,450,6,2,"Bering Sea",1,21740,82,NA,94,556,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-08 09:39:32",5,420,5,2,"Bering Sea",2,21740,83,NA,94,582,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-08 09:39:32",6,440,6,2,"Bering Sea",1,21740,84,NA,94,592,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-08 09:39:32",5,480,5,2,"Bering Sea",1,21740,85,5,94,632,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-08 09:39:32",3,390,3,1,"Bering Sea",1,21740,86,NA,94,378,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-08 12:13:20",5,510,5,2,"Bering Sea",2,21740,87,NA,94,796,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-08 12:13:20",5,490,5,2,"Bering Sea",2,21740,88,NA,94,824,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-08 12:13:20",6,500,6,2,"Bering Sea",1,21740,89,NA,94,790,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-08 12:13:20",6,490,6,2,"Bering Sea",1,21740,90,5,94,676,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-08 12:13:20",6,500,6,2,"Bering Sea",1,21740,91,NA,94,826,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-08 16:05:27",7,480,7,2,"Bering Sea",1,21740,92,NA,94,618,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-08 16:05:27",7,570,7,2,"Bering Sea",2,21740,93,NA,94,1066,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-08 16:05:27",9,500,9,2,"Bering Sea",1,21740,94,NA,94,726,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-08 16:05:27",7,490,6,2,"Bering Sea",2,21740,95,7,94,752,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-08 16:05:27",4,430,4,2,"Bering Sea",1,21740,96,NA,94,560,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-09 07:04:45",8,490,8,2,"Bering Sea",2,21740,97,NA,94,606,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-09 07:04:45",7,490,7,2,"Bering Sea",1,21740,98,NA,94,678,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-09 07:04:45",6,500,6,2,"Bering Sea",2,21740,99,NA,94,760,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-09 07:04:45",8,470,8,2,"Bering Sea",1,21740,100,8,94,626,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-09 07:04:45",8,450,8,2,"Bering Sea",1,21740,101,NA,94,568,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-09 09:45:21",6,440,6,2,"Bering Sea",1,21740,102,NA,94,624,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-09 09:45:21",6,530,6,2,"Bering Sea",1,21740,103,NA,94,800,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-09 09:45:21",6,520,6,2,"Bering Sea",2,21740,104,NA,94,790,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-09 09:45:21",6,530,6,2,"Bering Sea",2,21740,105,6,94,944,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-09 09:45:21",8,500,8,2,"Bering Sea",2,21740,106,NA,94,726,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-09 12:23:17",7,460,7,2,"Bering Sea",1,21740,107,NA,94,616,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-09 12:23:17",6,510,6,2,"Bering Sea",1,21740,108,NA,94,828,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-09 12:23:17",7,500,7,2,"Bering Sea",1,21740,109,NA,94,820,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-09 12:23:17",11,560,11,2,"Bering Sea",2,21740,110,NA,94,982,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-09 12:23:17",11,530,10,2,"Bering Sea",2,21740,111,11,94,1006,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-09 14:59:37",6,460,6,2,"Bering Sea",1,21740,112,NA,94,662,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-09 14:59:37",5,420,5,2,"Bering Sea",1,21740,113,NA,94,482,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-09 14:59:37",6,470,6,2,"Bering Sea",1,21740,114,NA,94,622,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-09 14:59:37",9,520,9,2,"Bering Sea",2,21740,115,NA,94,892,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-09 14:59:37",6,500,6,2,"Bering Sea",2,21740,116,6,94,816,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-09 17:35:38",9,470,9,2,"Bering Sea",1,21740,117,NA,94,600,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-09 17:35:38",7,490,7,2,"Bering Sea",1,21740,118,NA,94,762,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-09 17:35:38",8,510,8,2,"Bering Sea",2,21740,119,NA,94,752,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-09 17:35:38",NA,470,NA,5,"Bering Sea",2,21740,120,NA,94,678,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-09 17:35:38",7,510,7,2,"Bering Sea",2,21740,121,NA,94,780,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-10 07:01:26",6,450,6,2,"Bering Sea",1,21740,122,6,94,566,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-10 07:01:26",5,480,5,2,"Bering Sea",2,21740,123,NA,94,668,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-10 07:01:26",7,500,7,2,"Bering Sea",2,21740,124,NA,94,732,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-10 09:36:20",5,450,5,2,"Bering Sea",1,21740,125,NA,94,618,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-10 09:36:20",6,450,6,2,"Bering Sea",1,21740,126,NA,94,622,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-10 09:36:20",5,440,5,2,"Bering Sea",1,21740,127,5,94,606,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-10 14:43:19",8,530,8,2,"Bering Sea",1,21740,131,NA,94,1032,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-10 14:43:19",11,550,11,2,"Bering Sea",1,21740,132,NA,94,1066,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-10 14:43:19",6,500,6,2,"Bering Sea",2,21740,133,NA,94,704,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-10 17:19:24",10,530,10,2,"Bering Sea",1,21740,134,NA,94,1032,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-10 17:19:24",7,510,7,2,"Bering Sea",1,21740,135,7,94,684,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-10 17:19:24",8,490,8,2,"Bering Sea",2,21740,136,NA,94,634,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-10 17:19:24",6,530,6,2,"Bering Sea",2,21740,137,NA,94,1076,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-11 10:21:27",12,600,12,2,"Bering Sea",1,21740,138,NA,94,1386,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-11 10:21:27",6,540,6,2,"Bering Sea",2,21740,139,NA,94,852,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-11 10:21:27",8,520,8,2,"Bering Sea",2,21740,140,8,94,814,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-11 13:45:46",9,580,9,2,"Bering Sea",2,21740,141,NA,94,1344,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-11 13:45:46",10,560,10,2,"Bering Sea",1,21740,142,NA,94,1104,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-11 13:45:46",8,540,8,2,"Bering Sea",1,21740,143,NA,94,1086,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-11 13:45:46",1,120,1,1,"Bering Sea",3,21740,144,1,94,12,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-13 07:46:43",10,580,10,2,"Bering Sea",2,21740,145,NA,94,1142,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-13 07:46:43",9,670,9,2,"Bering Sea",2,21740,146,NA,94,1544,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-13 07:46:43",11,550,11,1,"Bering Sea",2,21740,147,NA,94,892,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-13 10:27:05",11,530,11,2,"Bering Sea",1,21740,148,NA,94,812,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-13 10:27:05",10,510,9,2,"Bering Sea",1,21740,149,10,94,824,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-13 10:27:05",9,510,9,1,"Bering Sea",2,21740,150,NA,94,736,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-13 12:52:08",6,460,6,1,"Bering Sea",1,21740,151,NA,94,566,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-13 12:52:08",9,540,9,2,"Bering Sea",1,21740,152,NA,94,770,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-13 12:52:08",8,500,8,2,"Bering Sea",2,21740,153,NA,94,862,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-13 15:29:06",8,480,9,2,"Bering Sea",1,21740,154,8,94,604,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-13 15:29:06",3,270,3,2,"Bering Sea",1,21740,155,NA,94,140,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-13 15:29:06",7,470,7,2,"Bering Sea",1,21740,156,NA,94,620,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-14 09:44:21",6,450,6,1,"Bering Sea",1,21740,160,NA,94,536,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-14 09:44:21",9,530,9,2,"Bering Sea",2,21740,161,NA,94,704,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-14 09:44:21",6,520,8,2,"Bering Sea",2,21740,162,6,94,876,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-14 12:14:44",11,510,11,2,"Bering Sea",2,21740,163,NA,94,774,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-14 12:14:44",10,520,10,2,"Bering Sea",2,21740,164,NA,94,724,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-14 12:14:44",6,450,6,2,"Bering Sea",2,21740,165,NA,94,518,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-14 14:44:08",9,490,9,2,"Bering Sea",1,21740,166,NA,94,730,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-14 14:44:08",7,480,7,2,"Bering Sea",1,21740,167,7,94,602,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-14 14:44:08",8,480,8,2,"Bering Sea",1,21740,168,NA,94,704,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
"survey",2018,201801,"2018-06-14 17:11:39",8,460,8,2,"Bering Sea",1,21740,169,NA,94,724,"2018 Eastern Bering Sea Bottom Trawl Survey","WALLEYE POLLOCK"
